Timestep,Area,MPA,Size,MoltM,ProbDoubleMolt,ProbMolt_D1,ProbMolt_D2,ProbMolt_D3,ProbMolt_D4,ProbMolt_D5,ProbMolt_D6,ProbMolt_D7
4,1,2,188,0.05,0,0,0,0,0,0,0,0
4,1,2,189,0.05,0,0,0,0,0,0,0,0
4,1,2,190,0.05,0,0,0,0,0,0,0,0
4,1,2,191,0.05,0,0,0,0,0,0,0,0
4,1,2,192,0.05,0,0,0,0,0,0,0,0
4,1,2,193,0.05,0,0,0,0,0,0,0,0
4,1,2,194,0.05,0,0,0,0,0,0,0,0
4,1,2,195,0.05,0,0,0,0,0,0,0,0
4,1,2,196,0.05,0,0,0,0,0,0,0,0
4,1,2,197,0.05,0,0,0,0,0,0,0,0
4,1,2,198,0.05,0,0,0,0,0,0,0,0
4,1,2,199,0.05,0,0,0,0,0,0,0,0
4,1,2,200,0.05,0,0,0,0,0,0,0,0
4,1,2,201,0.05,0,0,0,0,0,0,0,0
4,1,2,202,0.05,0,0,0,0,0,0,0,0
4,1,2,203,0.05,0,0,0,0,0,0,0,0
4,1,2,204,0.05,0,0,0,0,0,0,0,0
4,1,2,205,0.05,0,0,0,0,0,0,0,0
4,1,2,206,0.05,0,0,0,0,0,0,0,0
4,1,2,207,0.05,0,0,0,0,0,0,0,0
4,1,2,208,0.05,0,0,0,0,0,0,0,0
4,1,2,209,0.05,0,0,0,0,0,0,0,0
4,1,2,210,0.05,0,0,0,0,0,0,0,0
4,1,2,211,0.05,0,0,0,0,0,0,0,0
4,1,2,212,0.05,0,0,0,0,0,0,0,0
4,1,2,213,0.05,0,0,0,0,0,0,0,0
4,1,2,214,0.05,0,0,0,0,0,0,0,0
4,1,2,215,0.05,0,0,0,0,0,0,0,0
4,1,2,216,0.05,0,0,0,0,0,0,0,0
4,1,2,217,0.05,0,0,0,0,0,0,0,0
4,1,2,218,0.05,0,0,0,0,0,0,0,0
4,1,2,219,0.05,0,0,0,0,0,0,0,0
4,1,2,220,0.05,0,0,0,0,0,0,0,0
4,1,2,221,0.05,0,0,0,0,0,0,0,0
4,1,2,222,0.05,0,0,0,0,0,0,0,0
4,1,2,223,0.05,0,0,0,0,0,0,0,0
