Timestep ,Area,Sex,SizeClass,EnRate_1982,EnRate_1983,EnRate_1984,EnRate_1985,EnRate_1986,EnRate_1987,EnRate_1988,EnRate_1989,EnRate_1990,EnRate_1991,EnRate_1992,EnRate_1993,EnRate_1994,EnRate_1995,EnRate_1996,EnRate_1997,EnRate_1998,EnRate_1999,EnRate_2000,EnRate_2001,EnRate_2002,EnRate_2003,EnRate_2004,EnRate_2005,EnRate_2006,EnRate_2007,EnRate_2008,EnRate_2009,EnRate_2010,EnRate_2011,EnRate_2012,EnRate_2013
1,1,1,203,0.222016195,0.226917561,0.147274769,0.103710477,0.181680452,0.130889127,0.103254452,0.139272043,0.169078139,0.118797645,0.14544279,0.139161693,0.086684883,0.101600021,0.09548334,0.113339601,0.174886459,0.130537915,0.093234132,0.128825227,0.115044558,0.096426001,0.119305445,0.142699597,0.156258764,0.07053045,0.087468487,0.093834338,0.077561659,0.094759236,0.077348091,0.096821819
1,1,1,208,0.222027439,0.226917575,0.1472478,0.103675654,0.1814911,0.130865502,0.103252309,0.13926821,0.16903867,0.118737685,0.145433851,0.139070119,0.086649384,0.101521973,0.095430255,0.11329962,0.174780572,0.130493931,0.093194629,0.128720689,0.114990273,0.096403239,0.119289124,0.142699589,0.156202633,0.070516616,0.087468487,0.093834338,0.077561659,0.094759236,0.077348091,0.096821819
1,1,1,213,0.222054083,0.226954901,0.14724342,0.103651744,0.181335555,0.130847462,0.103249929,0.139264041,0.169035539,0.118695493,0.145427226,0.138999241,0.086620209,0.10145743,0.095386109,0.113267695,0.174694961,0.130460087,0.093160805,0.128632258,0.114943783,0.096388038,0.1192832,0.142710123,0.156156949,0.070505766,0.087468487,0.093834338,0.077561659,0.094759236,0.077348091,0.096821819
1,1,1,218,0.222118124,0.227060009,0.147263487,0.103643226,0.181222921,0.130833326,0.103248742,0.139263746,0.169074645,0.118675567,0.145424923,0.13894428,0.086597427,0.101408722,0.095351034,0.113243626,0.174628712,0.130435146,0.09313492,0.128559236,0.114907365,0.09638061,0.119289702,0.142735766,0.156121008,0.070496731,0.087468487,0.093834338,0.077561659,0.094759236,0.077348091,0.096821819
1,1,1,223,0.222175904,0.227153623,0.147284064,0.103633498,0.181112773,0.130820952,0.103246807,0.139261577,0.169116434,0.118655792,0.145420834,0.138896119,0.086575888,0.101364527,0.09531907,0.113221014,0.174566373,0.130414195,0.093110205,0.128494473,0.114872906,0.096372238,0.119295029,0.142756902,0.156085072,0.070487702,0.087468487,0.093834338,0.077561659,0.094759236,0.077348091,0.096821819
2,1,0,53,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,58,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,63,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,68,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,73,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,78,0.152470676,0.088698939,0.053090059,0.031254027,0.060703852,0.086630605,0.053798804,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,83,0.076421128,0.117750687,0.100914542,0.083859892,0.064027503,0.078641013,0.094462826,0.110220288,0.125706297,0.12179979,0.090766025,0.081128585,0.104156553,0.097091885,0.082068225,0.073493828,0.080119132,0.081551531,0.117296223,0.085992835,0.088797322,0.093087286,0.159080019,0.139177399,0.12865242,0.086544172,0.128486056,0.113606572,0.229327932,0.102370319,0.116648993,0.10240113
2,1,0,88,0.077869448,0.099083868,0.097151133,0.087436106,0.064608162,0.076601151,0.093996934,0.118233615,0.124955283,0.116320447,0.088297184,0.071266889,0.096882196,0.094919976,0.088346872,0.076593292,0.074627708,0.104262119,0.104015971,0.072050756,0.09105822,0.074934592,0.145262887,0.12944671,0.117125355,0.077849121,0.125202679,0.111535673,0.236907731,0.107235815,0.106755016,0.094249201
2,1,0,93,0.09531322,0.080155769,0.087802474,0.08645887,0.07785352,0.08061254,0.090951266,0.114746544,0.131643649,0.118748409,0.10234255,0.086244583,0.098816131,0.099489171,0.104445269,0.090684915,0.082942851,0.117110344,0.11553264,0.092607839,0.102481603,0.102565103,0.171236545,0.1506062,0.149882113,0.096332572,0.15379737,0.132633764,0.278974359,0.124436947,0.139781109,0.122126356
2,1,0,98,0.222107041,0.032911514,0.050329057,0.072437642,0.163479568,0.107038176,0.050863027,0.104296208,0.146924211,0.127805206,0.156618498,0.211126047,0.048880587,0.073809429,0.130044961,0.103904182,0.107498817,0.144518067,0.085540508,0.116183047,0.086112314,0.174094343,0.190177128,0.153616661,0.183958931,0.107878935,0.181147697,0.135858034,0.364182229,0.10363218,0.208244602,0.150936727
2,1,0,103,0.721829045,0.004152459,0.036805179,0.069029681,0.219768668,0.143518116,0.038518618,0.105706091,0.16166662,0.138223082,0.193193768,0.693120547,0.007150234,0.062541437,0.141448517,0.123722117,0.130740174,0.186843878,0.092680861,0.136825638,0.084376507,0.239085837,0.213589518,0.158144223,0.210773342,0.122850928,0.200207467,0.147796382,0.402597457,0.103495842,0.25922865,0.179903388
2,1,0,108,0.788385111,0.006353328,0.03279312,0.063687758,0.231654829,0.197553279,0.046257452,0.103371152,0.167364194,0.155518897,0.211082119,0.715180551,0.011812211,0.064600845,0.144348935,0.147268519,0.1557106,0.213643105,0.111832351,0.142024405,0.104692374,0.247270512,0.264362026,0.182957049,0.231432418,0.15249538,0.224182705,0.17378659,0.407810758,0.135330768,0.268147097,0.219985519
2,1,0,113,0.871839206,0.021507682,0.017143639,0.042957603,0.217913123,0.328109087,0.074026407,0.07146608,0.163750998,0.18266759,0.226681269,0.753432174,0.041993098,0.03821051,0.116258557,0.173725523,0.186013778,0.260477915,0.145170117,0.126645662,0.128844334,0.225436688,0.354699104,0.216301299,0.236444844,0.180396483,0.238264195,0.201870911,0.402768544,0.185139785,0.244816539,0.277968423
2,1,0,118,0.881313671,0.173538541,0.004055321,0.031700103,0.198941245,0.378209002,0.118505649,0.059765632,0.162562389,0.199590569,0.233907296,0.753432845,0.238454389,0.011149061,0.097848762,0.180487178,0.209687904,0.288109631,0.182492939,0.134442134,0.140235849,0.218372724,0.397649393,0.251577075,0.2429004,0.195361368,0.256754716,0.219308535,0.413693028,0.209616295,0.245283892,0.300077358
2,1,0,123,0.861598445,0.293652522,0.004539076,0.026256876,0.167493106,0.350649971,0.15404101,0.071347854,0.149001298,0.192880309,0.234661877,0.736451736,0.30331909,0.014028518,0.086000056,0.16141082,0.212688626,0.294053467,0.193911401,0.143932922,0.132218532,0.225025658,0.377561475,0.279277463,0.258415911,0.191829855,0.269286774,0.22174136,0.423240251,0.202581372,0.26578415,0.279774967
2,1,0,128,0.802891773,0.50304399,0.156463443,0.031950703,0.199068029,0.42062987,0.306292562,0.223769336,0.200456053,0.251348172,0.345155992,0.717863986,0.475464073,0.177323331,0.101562827,0.179640842,0.289507121,0.416077071,0.320331907,0.268410621,0.189257834,0.321204292,0.437758782,0.406829133,0.399418545,0.280263337,0.372883563,0.309001865,0.509102552,0.267909888,0.380235035,0.346351804
2,1,0,133,0.709021945,0.463805717,0.31076097,0.115770311,0.213237377,0.405564896,0.31753273,0.302371944,0.255437239,0.273165561,0.363198469,0.63872873,0.466858869,0.357782478,0.186701822,0.187493558,0.297097017,0.433996113,0.356032909,0.322680823,0.236153921,0.353067599,0.452841036,0.4306329,0.444652145,0.327087143,0.411157947,0.350181083,0.534964553,0.30416082,0.416690578,0.379391688
2,1,0,138,0.678830746,0.438913726,0.299660601,0.190242381,0.236056473,0.356119054,0.284445255,0.302594311,0.3007871,0.279543145,0.33948665,0.595185372,0.437029058,0.348926137,0.274573037,0.205699903,0.271020997,0.404249015,0.344354106,0.322094378,0.255176129,0.347127569,0.444782012,0.412401186,0.439344774,0.337639215,0.414018859,0.359657586,0.5359737,0.315436713,0.412590021,0.387297501
2,1,0,143,0.637623868,0.407736882,0.279955889,0.228625944,0.292020411,0.330181239,0.265583257,0.298255468,0.336840173,0.298414238,0.324920961,0.544601271,0.406821897,0.330198337,0.344384206,0.264423991,0.260213095,0.37229167,0.332136862,0.31758818,0.273778687,0.347684609,0.437730751,0.397807215,0.430628218,0.343840695,0.419826918,0.369926945,0.535157137,0.329169917,0.410450116,0.393882919
2,1,0,148,0.608933382,0.383112093,0.263487053,0.225583342,0.34168275,0.359797166,0.264754936,0.290923643,0.341358414,0.31599508,0.330814248,0.514446535,0.382208043,0.311624677,0.34876472,0.311139383,0.283491016,0.364012314,0.321793015,0.308839754,0.275713149,0.353755319,0.436330762,0.391702931,0.420650162,0.340556143,0.421584585,0.373504451,0.536381474,0.334989285,0.414252619,0.396431153
2,1,0,153,0.602399863,0.369373542,0.251670099,0.216310009,0.357935125,0.396077368,0.269986317,0.283848943,0.33557177,0.32984549,0.347160467,0.510120384,0.364877944,0.295025184,0.334955477,0.332341891,0.321493846,0.374014271,0.313104626,0.299015556,0.270215425,0.358957296,0.437095651,0.388565625,0.411403575,0.333593491,0.420436801,0.374266604,0.539505196,0.338033078,0.421239743,0.399231138
2,1,0,158,0.600257553,0.35821989,0.241372518,0.20755096,0.355946726,0.414340265,0.280734753,0.286706748,0.335136876,0.338153307,0.363003666,0.516158289,0.355471939,0.283481846,0.323254871,0.336721372,0.349973551,0.396712878,0.315029058,0.295557552,0.266878346,0.362551808,0.440767257,0.389270558,0.407346734,0.329149934,0.418877752,0.375278999,0.543118238,0.340816396,0.428081992,0.404281572
2,1,0,163,0.599645235,0.352291185,0.234453492,0.200942857,0.348756721,0.419960683,0.293502313,0.296483084,0.338979995,0.341568743,0.373987204,0.526990955,0.355561068,0.277254307,0.314344822,0.331185555,0.359601283,0.418651698,0.326902799,0.298078245,0.265414902,0.361702883,0.44328939,0.391214049,0.406430231,0.326061087,0.415649017,0.374100422,0.543379915,0.342738569,0.432171698,0.409693693
2,1,0,168,0.604063217,0.353787597,0.232068501,0.196925147,0.34187329,0.418097186,0.299847405,0.304019455,0.34296689,0.343215239,0.380656999,0.537390724,0.362656827,0.276292959,0.308582641,0.323981644,0.359895792,0.433608136,0.342548178,0.305152673,0.266500882,0.360190229,0.444729209,0.393043437,0.406726587,0.323731506,0.411776158,0.371738243,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,173,0.606755317,0.355227085,0.230428876,0.193601519,0.33536659,0.412360542,0.299351136,0.30705084,0.346626175,0.345655328,0.384817296,0.544602868,0.37023864,0.278506229,0.306374822,0.319098208,0.356796099,0.438810957,0.35369839,0.313975093,0.270789905,0.361452622,0.446057906,0.394942093,0.407947015,0.323106365,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,178,0.605579273,0.354920082,0.229159339,0.191191389,0.330060674,0.40615697,0.296253634,0.307666751,0.34957356,0.348433038,0.387593087,0.549518914,0.376648988,0.282830188,0.30729228,0.316726105,0.352984815,0.438137468,0.359452468,0.322274431,0.276998925,0.365103635,0.447492989,0.396335634,0.40913137,0.323163311,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,183,0.608321851,0.357733999,0.230671998,0.191192071,0.327731814,0.401960703,0.29295986,0.306384159,0.350217112,0.349721517,0.388878624,0.552415676,0.380863517,0.28736589,0.310158993,0.316722026,0.350525324,0.435904198,0.361484001,0.328237912,0.283209098,0.370368718,0.450278636,0.39822882,0.410740771,0.323911909,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,188,0.609761215,0.359132801,0.231500067,0.191155981,0.326057852,0.398604142,0.289539397,0.30360597,0.348701249,0.349457377,0.38931634,0.554194246,0.383402248,0.290893609,0.313593896,0.318481715,0.350183663,0.434395359,0.361465141,0.33114958,0.287838063,0.375895892,0.454625524,0.401212601,0.413103077,0.325471124,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,193,0.609918635,0.359588536,0.232055294,0.191471073,0.325696317,0.397054397,0.287251522,0.301087656,0.346736067,0.348709453,0.389606425,0.555367374,0.385281663,0.293659999,0.317210876,0.321582311,0.3518478,0.43444973,0.361212171,0.332498457,0.291201623,0.381186205,0.460034607,0.405351558,0.416390707,0.327856415,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,198,0.611203648,0.361461146,0.233768057,0.192970345,0.327336232,0.397911624,0.286746845,0.299720094,0.345070381,0.347658614,0.389477482,0.555585894,0.38649999,0.295521228,0.320205529,0.324937482,0.354661141,0.436078642,0.361766687,0.333457288,0.293556711,0.385495854,0.465383177,0.410204589,0.420593609,0.331164445,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,203,0.611750151,0.36252803,0.234801315,0.193956067,0.328579854,0.398847787,0.286646641,0.298732082,0.343393756,0.346150667,0.388705977,0.554899033,0.387087565,0.296605736,0.322288559,0.327782115,0.357688666,0.438636586,0.363240619,0.334561135,0.295211419,0.388585812,0.469839358,0.415019194,0.425229326,0.335067081,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,208,0.611611168,0.362949316,0.235374852,0.194649259,0.329607269,0.399946418,0.287157386,0.298568495,0.342434712,0.344940546,0.387832693,0.553898613,0.387140419,0.297111556,0.323507973,0.329819895,0.36032042,0.44138165,0.365262313,0.335953924,0.296580285,0.390832983,0.473290862,0.419277258,0.429762964,0.339142883,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,213,0.611297101,0.36312887,0.235793372,0.195239915,0.330509481,0.401051214,0.288021479,0.299042866,0.342217779,0.344148628,0.386897565,0.552806964,0.386470909,0.296908982,0.323766682,0.330734746,0.361942586,0.443488901,0.367188971,0.337418436,0.297784208,0.392444185,0.475676059,0.422506178,0.433582751,0.342874151,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,218,0.610805972,0.36291145,0.235776671,0.195354305,0.33066819,0.40135685,0.288426054,0.299356407,0.342107054,0.34345523,0.385794654,0.551717424,0.385180075,0.296134137,0.323267343,0.330717455,0.362556163,0.444713657,0.368668772,0.338746617,0.2988571,0.39366163,0.477259135,0.424764269,0.436537712,0.346032762,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,0,223,0.60858462,0.360814271,0.234293323,0.194296008,0.329433195,0.400458254,0.288189694,0.299561111,0.342346239,0.343144108,0.384634272,0.550539266,0.382806693,0.293893432,0.320991351,0.328779542,0.36131893,0.44458998,0.369767284,0.340746248,0.301254531,0.396854648,0.481162918,0.429600163,0.442905892,0.353449572,0.409289265,0.371086019,0.541750227,0.344256608,0.435238791,0.415764614
2,1,1,53,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,58,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,63,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,68,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,73,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,78,0.122959805,0.155581386,0.070816297,0.044930807,0.083787297,0.085578776,0.082069106,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,83,0.077526648,0.093038327,0.092176673,0.083684748,0.056452981,0.072443676,0.11854073,0.083824522,0.086117911,0.113159543,0.093871806,0.074300573,0.08971152,0.081232746,0.064402265,0.082319591,0.077596801,0.07032158,0.074477784,0.115695067,0.074783375,0.060106279,0.10041841,0.088339223,0.105571848,0.063648925,0.064973708,0.061547837,0.083208769,0.080209241,0.123134328,0.071994716
2,1,1,88,0.069657849,0.080696423,0.082143709,0.084026945,0.051373564,0.061773959,0.107298947,0.098492793,0.06422851,0.086365703,0.082028346,0.067759112,0.074583268,0.066950553,0.057420156,0.072548703,0.057754142,0.082903987,0.065729669,0.073408151,0.066459039,0.042543063,0.0795036,0.061149382,0.072803859,0.053794523,0.059458259,0.046892666,0.075785582,0.056994819,0.113190731,0.051094891
2,1,1,93,0.069554719,0.073739791,0.069711756,0.082487999,0.051840227,0.054349628,0.096449968,0.104468548,0.054299462,0.071557963,0.079235466,0.067641225,0.06489661,0.061809861,0.053005368,0.069951241,0.051319527,0.074049256,0.060636589,0.067687792,0.059257945,0.037621969,0.073092524,0.056600172,0.066527915,0.047460321,0.055457453,0.042892107,0.070567928,0.051415889,0.103869654,0.046396521
2,1,1,98,0.098080584,0.075045614,0.042796673,0.071158697,0.078801099,0.047452659,0.078513348,0.112418775,0.057459212,0.052373187,0.082795651,0.066962375,0.048354552,0.06739674,0.041495862,0.076641833,0.059919618,0.050223079,0.043758042,0.088766272,0.036614251,0.037391225,0.065971278,0.058048752,0.064827144,0.032660801,0.047818181,0.044165287,0.062402872,0.054050699,0.08556551,0.04730921
2,1,1,103,0.367212888,0.071032387,0.005618878,0.055164405,0.18677678,0.026808399,0.044558542,0.128436499,0.083163864,0.020807666,0.078735264,0.066711818,0.029764267,0.073884895,0.027999172,0.08736074,0.091327203,0.022239901,0.036311719,0.147865625,0.016099758,0.040378732,0.057930731,0.060689179,0.062868413,0.019026213,0.041366877,0.047749312,0.054443469,0.061828284,0.065695191,0.051739144
2,1,1,108,0.425881028,0.064582613,0.004246817,0.050065587,0.195784978,0.026937329,0.040357623,0.129019331,0.099157914,0.017119994,0.069001195,0.070359893,0.030265596,0.070465106,0.02743688,0.088383933,0.098273506,0.020882574,0.03776372,0.186026227,0.012153636,0.042871659,0.05551721,0.063069098,0.064940897,0.015670956,0.038862849,0.050945504,0.053812035,0.068484613,0.060414864,0.056663389
2,1,1,113,0.490826222,0.076744128,0.004125594,0.039462185,0.190573106,0.034260674,0.037366114,0.118462432,0.111718965,0.01712079,0.057698016,0.074646936,0.031703311,0.062628625,0.029469085,0.081988147,0.108610534,0.022266756,0.031984742,0.174223184,0.014360282,0.036745389,0.056714088,0.062449856,0.069021655,0.015765239,0.033097696,0.049712541,0.057598141,0.069528348,0.064159903,0.055733141
2,1,1,118,0.592537123,0.160608921,0.004120339,0.016355712,0.16906993,0.071240706,0.030289332,0.088075587,0.14051459,0.022291467,0.035169629,0.079914782,0.034935442,0.047496562,0.035090824,0.066396037,0.1346398,0.031414096,0.019802324,0.155582654,0.023093439,0.023355233,0.062707479,0.060891506,0.078100062,0.016610845,0.023273081,0.046501751,0.065768092,0.069078991,0.076004905,0.050985375
2,1,1,123,0.632892132,0.434669307,0.004435098,0.004213818,0.150779918,0.127763007,0.024640989,0.066808677,0.164349482,0.035373486,0.020008532,0.076042625,0.039075,0.041018145,0.037467512,0.059071739,0.151625292,0.04609863,0.013269634,0.152279256,0.037708038,0.014699955,0.068505074,0.059254528,0.086340919,0.017832066,0.017142961,0.043170961,0.072275662,0.06904963,0.089180797,0.046586396
2,1,1,128,0.744900722,0.786702281,0.225715855,0.015093802,0.384544019,0.393148053,0.167328461,0.214744137,0.44072725,0.174598049,0.08146522,0.248576936,0.136391256,0.167112727,0.113602538,0.191791633,0.420143667,0.230972588,0.062470063,0.405589525,0.151742363,0.084085726,0.190594576,0.230219864,0.321203394,0.088934429,0.055574317,0.128840836,0.200621743,0.250762033,0.260420481,0.216656754
2,1,1,133,0.64868254,0.686668835,0.411170208,0.188420294,0.413114038,0.412963818,0.323193313,0.314555207,0.468421226,0.294359946,0.16001782,0.275391371,0.187589274,0.240305016,0.14585921,0.255479916,0.434421515,0.328363073,0.147530357,0.428480701,0.201662185,0.164720341,0.222923872,0.291012867,0.380411135,0.159962918,0.095383598,0.147601147,0.231515529,0.308909741,0.329807521,0.30594567
2,1,1,138,0.615762222,0.667349329,0.402288864,0.325650658,0.369717069,0.372233063,0.362832024,0.342603674,0.425833839,0.320428754,0.230432939,0.217389843,0.183774746,0.245671944,0.139576773,0.254069161,0.387645983,0.326327294,0.210475195,0.373775604,0.194597512,0.205873658,0.20036651,0.27688115,0.358582221,0.178526158,0.118574207,0.123445074,0.209289687,0.295412857,0.32946688,0.310239752
2,1,1,143,0.577072615,0.646401813,0.386907235,0.35769024,0.385956301,0.356661224,0.3646962,0.365347236,0.409336499,0.342613029,0.282836696,0.204236072,0.200704159,0.242804098,0.15812556,0.237838383,0.333256043,0.314380559,0.247052254,0.342013002,0.211817091,0.221483851,0.216187757,0.253086141,0.32958809,0.193578053,0.155834946,0.118786681,0.19419054,0.267313308,0.324075716,0.296122733
2,1,1,148,0.53993556,0.612964295,0.36136995,0.343761064,0.445002959,0.369733752,0.360009431,0.382649233,0.422141045,0.345744736,0.300197711,0.233123278,0.205082544,0.238963283,0.167393766,0.228953856,0.310664293,0.297240914,0.247871547,0.360022378,0.215935655,0.218048598,0.237526017,0.242798185,0.312202024,0.190441169,0.171129486,0.132115219,0.187208616,0.247804245,0.312707502,0.283756737
2,1,1,153,0.523823342,0.590929405,0.344900606,0.332554145,0.48314152,0.386899113,0.358332362,0.397019093,0.442197533,0.345363692,0.314703614,0.287040203,0.204417642,0.236239371,0.172535243,0.22517024,0.29856575,0.2748751,0.239456369,0.394303048,0.214472301,0.214327004,0.263175011,0.24008408,0.298278273,0.18133218,0.179002327,0.155338655,0.18053397,0.229064402,0.296777291,0.273500517
2,1,1,158,0.517859657,0.574363656,0.330950491,0.320917991,0.487142998,0.394865711,0.358904378,0.401516149,0.454295345,0.34661802,0.325164542,0.332181453,0.213224557,0.247206581,0.177315271,0.237062454,0.296095407,0.252333291,0.226772305,0.414320231,0.211553557,0.217451031,0.281185934,0.252859392,0.29136271,0.170949206,0.18086071,0.181194855,0.185614977,0.21971635,0.280154672,0.264690976
2,1,1,163,0.518351213,0.564070894,0.319640094,0.31017805,0.477109631,0.398028136,0.364027746,0.404636705,0.460242902,0.35410536,0.332948286,0.345893028,0.23318424,0.262199871,0.183089787,0.248646992,0.29682406,0.243208349,0.218607688,0.411492239,0.21509649,0.222325053,0.285146209,0.265962896,0.292250029,0.16657213,0.178793598,0.189833812,0.198492516,0.221202986,0.271625917,0.258313584
2,1,1,168,0.522548525,0.558908537,0.310370976,0.300215389,0.465785947,0.398426288,0.368427382,0.407569578,0.465569765,0.362907095,0.339558037,0.355381817,0.26013787,0.280920771,0.19129565,0.258533649,0.299728889,0.238605523,0.20905764,0.400517898,0.220372137,0.225377096,0.285789403,0.278521858,0.297440598,0.163973047,0.174201719,0.191700879,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,173,0.526695471,0.557738854,0.303376373,0.291345447,0.453993497,0.392118637,0.366335122,0.406194685,0.466535234,0.366304617,0.341358817,0.359928817,0.280165538,0.299925364,0.203527872,0.269763465,0.309617072,0.239547816,0.199533344,0.385357465,0.221859695,0.22492925,0.285463455,0.287603924,0.306829855,0.163767838,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,178,0.530351067,0.55940184,0.298660729,0.284145662,0.442698749,0.381401738,0.359776012,0.402344837,0.465703486,0.365418379,0.339726941,0.360572192,0.285638222,0.311608386,0.214177777,0.279838551,0.320579121,0.243551993,0.195366972,0.374712939,0.218161298,0.222976751,0.284936308,0.289137088,0.312678215,0.164970507,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,183,0.534314073,0.563079099,0.295394297,0.277817885,0.431286616,0.368990524,0.35169066,0.39752471,0.464973572,0.36347114,0.337000672,0.360122167,0.287133649,0.321699312,0.224960904,0.291868939,0.332416319,0.249600213,0.194769546,0.366059439,0.211834728,0.22050947,0.283400874,0.28750993,0.315832256,0.166769989,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
2,1,1,188,0.537877046,0.56760184,0.293676737,0.273129515,0.421767467,0.35779592,0.343280284,0.391398893,0.462978548,0.360187341,0.332988413,0.357889773,0.286564162,0.328249348,0.234275379,0.30548932,0.346722935,0.259942527,0.198398875,0.36034683,0.205202241,0.217469092,0.280662444,0.284971735,0.31745847,0.169379286,0.1686386,0.192822095,0.214140754,0.227866848,0.26693556,0.252874115
