"Timestep","Area","Sex","SizeClass","EnRate_1","EnRate_2","EnRate_3","EnRate_4","EnRate_5","EnRate_6","EnRate_7","EnRate_8","EnRate_9","EnRate_10","EnRate_11","EnRate_12","EnRate_13","EnRate_14","EnRate_15","EnRate_16","EnRate_17","EnRate_18","EnRate_19","EnRate_20","EnRate_21","EnRate_22","EnRate_23","EnRate_24","EnRate_25","EnRate_26","EnRate_27","EnRate_28","EnRate_29","EnRate_30"
1,1,0,103,0.0397571142304951,0.0285130440304374,0.0463376615843439,0.0511876881227955,0.0344991129426716,0.0316731698959325,0.0357881211793237,0.0402512813904958,0.0478828690367579,0.0659064500081897,0.0393720010625387,0.0255171788742678,0.0316451566184354,0.0332628877910999,0.0372590606528619,0.0421747078641136,0.029314178178592,0.035110591717116,0.0308314196384661,0.0302334987128975,0.0404761600241548,0.0381040176648636,0.0455905425725503,0.0287611660020042,0.0376163247890107,0.03375701406352,0.026886007317279,0.028028565558157,0.0338337176349093,0.0286302927837028
1,1,0,108,0.0398531067266403,0.0285129516856976,0.046337693014933,0.0513400084069265,0.0345745464957411,0.0317376852133224,0.0357881850140158,0.0403484966200035,0.0478828189703327,0.0659063806105614,0.0393720899304435,0.0255593252082371,0.0316452326915871,0.0333325701026458,0.037345343461203,0.0422833247484511,0.0293142148939705,0.0351864762852327,0.0308915264680421,0.0302909054323469,0.0405740416934115,0.0381927787612529,0.0457128958760135,0.0288134061445177,0.0377035036472897,0.0338281005992199,0.0269323689661049,0.0280787164009315,0.0339051574170538,0.0286829516762339
1,1,0,113,0.039565472332291,0.028357829628782,0.0458395786735975,0.0510354109514195,0.0344991911019243,0.0316732643267734,0.0355532873933036,0.0400576301597596,0.0480214928158299,0.0654404680204126,0.0391813628570868,0.0254329991339328,0.0313938157929473,0.0331933898908869,0.0371730529317128,0.0421747530629697,0.0292049653647211,0.0348833303388368,0.0307112376880499,0.0301759992314881,0.0403781320496777,0.0381041020824194,0.0454684697801417,0.0286568363334729,0.037616362477903,0.0336858310108782,0.0268396782116295,0.0279784891196533,0.0338334980380053,0.0286302947307304
1,1,0,118,0.0392792096189193,0.0281519481438786,0.0453442193763829,0.0510353928718771,0.0344991190619014,0.0316731255315168,0.0351639718443171,0.0395755876972128,0.0480214809945906,0.064974972650474,0.0389912611968251,0.0253072634262259,0.0312062276063051,0.0329850427736149,0.0370011807350201,0.0420663232323599,0.0291503754379839,0.0345818374189136,0.0305914125999869,0.0299471411514647,0.0399878349206101,0.0379269381427279,0.0452248097005758,0.028448987794352,0.037442401954985,0.0335439968613624,0.0267472148421687,0.0278784689186727,0.0336908109513066,0.0285777383352976
1,1,0,123,0.0391838775823668,0.0281005791571638,0.0452208021613839,0.0508833891188122,0.0344239248541591,0.0316732011874482,0.0350091269606944,0.0393836885132124,0.048021545246503,0.0649749296767924,0.0389912835876431,0.0252653969079442,0.0311438912909993,0.0329850007734471,0.036915469518367,0.0420662243511701,0.0290960733931917,0.0345068558544051,0.0305914914546066,0.0298330878877889,0.039890620942763,0.0378385499021331,0.0451033378443433,0.0283973038063786,0.0373556706349181,0.0334733037643206,0.0267009893462047,0.0278286716004896,0.0336195786666799,0.0285253108609096
1,1,0,128,0.0352344968016141,0.0259490305799733,0.0398676568642492,0.0439930926133748,0.0309762949060937,0.0287013382927487,0.0316661753381826,0.0353129147308469,0.0416302140725565,0.0546672096883581,0.0347784150322039,0.0234554491857728,0.0284384278117596,0.0299178901206775,0.0331341771642212,0.0371917715164415,0.0266865472686302,0.0312719385377439,0.0279401108404753,0.027330498987398,0.0355379818089675,0.0338005227605489,0.0397384536393757,0.0260713105917529,0.0335622583118141,0.0304415521071415,0.0246868892387542,0.0256393352497918,0.0305208546822932,0.026193535252318
1,1,0,133,0.0340185589827613,0.0253092969575302,0.0383242815648514,0.0420355931559276,0.0300091353461981,0.0278742224513737,0.030634134975993,0.0340937665415503,0.0398783033504986,0.0517249806935253,0.0335597104870641,0.0229190287443556,0.0276680032962469,0.0290220429516889,0.0320425843190414,0.0358116665846636,0.0259830142786777,0.0303288008486683,0.0271603258504744,0.0265493481575024,0.034213412224923,0.0325964969959161,0.0380603358214475,0.0253486940884614,0.0324216130255997,0.0294917085767015,0.0240710491223797,0.0249953644779678,0.0295770253811825,0.0254868533623661
1,1,0,138,0.0339545376541001,0.0252782666216201,0.0382543523980145,0.0420220958039823,0.030005402198831,0.0278724495436274,0.0305902809597035,0.0340153664137132,0.039871042049961,0.0516409487882181,0.0335238374761747,0.0228979218520707,0.0276365969058541,0.0289974945489638,0.032016512645329,0.0357852196909089,0.0259641549516649,0.0302920185758676,0.0271372072614095,0.0265219239949421,0.0341682751174139,0.032566812612404,0.0379915441359769,0.0253288159096953,0.0323866047731326,0.0294600817549642,0.0240467055747777,0.0249680909319033,0.029537038579021,0.025470163580446
1,1,0,143,0.0338971003385021,0.0252505237028192,0.0381950722207482,0.0420119341276172,0.0300019203571039,0.0278708864976467,0.0305564289635122,0.0339619047894976,0.0398678233351131,0.05158616513223,0.0335015782216693,0.0228817018601072,0.0276161476916937,0.0289776348669604,0.031995979430833,0.0357661333961017,0.0259511517275218,0.0302603432175125,0.0271187372008527,0.0264996988134205,0.0341361381744331,0.0325377867414569,0.0379419819909189,0.0253157711026046,0.0323620940592997,0.0294383057805356,0.0240301691908216,0.0249495630168107,0.0295094626873776,0.0254602230307923
1,1,0,148,0.033847550570977,0.0252264683153091,0.0381436243794137,0.0420068959154327,0.0300002329795006,0.0278699794609098,0.0305218606002199,0.0339166034362992,0.0398662255207816,0.0515543397136727,0.0334842151854034,0.0228663553881905,0.02759943732691,0.0289640569915145,0.0319815915918858,0.0357545512239944,0.0259412864165792,0.0302386597268971,0.0271061122563668,0.0264809504669836,0.0341087896678042,0.0325173002556244,0.0379015137166349,0.0253002784645409,0.0323373531789843,0.0294163074277349,0.0240139526756933,0.0249350109321741,0.0294829897868964,0.0254524030723933
1,1,0,153,0.0337843538085245,0.0251955759402151,0.0380780667068653,0.0419987613729953,0.029997752188131,0.0278686785682946,0.0304780985114501,0.0338459718097017,0.0398626350627264,0.0514987612531843,0.0334695161001794,0.0228496416856451,0.0275761551875227,0.0289484318164974,0.0319650707841508,0.0357407458244605,0.0259299829475723,0.0302101577454606,0.0270920584717345,0.0264561360168377,0.0340670193883176,0.032490300823238,0.0378434459812992,0.0252821272992981,0.0323095754918326,0.0293916975545655,0.0239960589353201,0.0249115468847752,0.0294537636502484,0.0254414828896861
1,1,0,158,0.0337074909980884,0.0251611145243701,0.0379974689411079,0.0419862326673046,0.0299945650429457,0.027866659083404,0.0304250841472999,0.0337524994626993,0.0398584130723464,0.0514265269446863,0.033450000485776,0.0228304435758216,0.0275480654196537,0.0289262772842647,0.0319452880097395,0.035724067585633,0.0259171435518984,0.0301723774819172,0.0270730351771791,0.026420354238101,0.0340200529092604,0.0324553903393735,0.0377871533788844,0.0252581396405354,0.0322765117636916,0.0293619560118846,0.0239716509967324,0.0248878846577764,0.029416202288242,0.0254304716138997
1,1,0,163,0.0336382306352483,0.0251264394917775,0.0379251744138262,0.0419732048271691,0.0299914520238843,0.0278650319245844,0.0303737725979007,0.0336683761861661,0.0398532627669989,0.0513560378683273,0.0334300640352539,0.0228127973861064,0.027521741605861,0.0289050766565059,0.0319239708384686,0.0357059390893549,0.0259049954901127,0.0301408146339455,0.0270572819155574,0.0263869597934067,0.0339762285156059,0.0324264273296047,0.0377282731767262,0.0252325641807263,0.0322445140331875,0.0293332123208729,0.0239510870470143,0.0248620060179479,0.0293845576651091,0.0254179306697494
1,1,0,168,0.0335974266377685,0.02510413642915,0.037877123996663,0.0419643329175469,0.0299890669150162,0.0278636564886249,0.0303425223869399,0.0336171305575601,0.0398489996108915,0.0512993418139693,0.0334160639329554,0.022800304978574,0.0275030212131781,0.0288928126075018,0.0319108804153016,0.0356934245691513,0.0258955063727263,0.0301183658223913,0.0270444525331685,0.0263703271706555,0.0339475258512483,0.0324048606606481,0.0376955226418896,0.0252199580111498,0.0322260332639787,0.0293128935575649,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,173,0.0335730730768815,0.025092384726564,0.0378529435821632,0.0419596290378242,0.0299874931603835,0.0278629664063973,0.0303262270171918,0.0335904643450482,0.0398475770290483,0.0512813843779774,0.0334089468515371,0.0227952044615048,0.0274955072162666,0.0288868552591944,0.0319045919332207,0.0356871850409084,0.0258914815884323,0.0301082724310672,0.0270390848560915,0.0263611833725297,0.0339338496509062,0.0323948533557607,0.0376767937657292,0.0252131716462848,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,178,0.0335638532056041,0.0250888653350179,0.0378439797450214,0.0419604334383894,0.0299870543837958,0.0278625526630223,0.0303200097406935,0.0335812198577784,0.0398468513440294,0.0512941855284653,0.0334078615226971,0.0227952639849215,0.0274969046258238,0.0288872779032672,0.0319046414433523,0.0356871808687063,0.0258918313580418,0.0301074792954477,0.0270390638560076,0.0263598332479296,0.0339312178258205,0.0323929580634194,0.0376721175616137,0.0252123099474774,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,183,0.0335633257001851,0.0250894577877163,0.0378432975899778,0.0419636643916968,0.0299867136539575,0.0278626789416725,0.0303192077043762,0.0335812041424838,0.0398475949695173,0.0513237144279125,0.0334099961603657,0.0227981731223735,0.0275029981269932,0.0288920229487173,0.031908669565408,0.0356910740895607,0.0258944719447519,0.0301124012422669,0.0270419403112098,0.0263634359444443,0.0339344031630516,0.0323953032582207,0.0376761015974005,0.0252152747142908,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,188,0.0335611657511571,0.025089199111186,0.03784192549178,0.0419667406953797,0.0299863174338313,0.0278626607230567,0.030317837553206,0.0335800605418878,0.0398482366542005,0.051350684237664,0.0334118858897709,0.0228009291400084,0.0275084340891113,0.0288962073892784,0.031912270314895,0.0356951336422055,0.0258966659667637,0.0301168287831371,0.0270447092626712,0.0263659876632497,0.0339369447294985,0.0323973042463486,0.0376787399589361,0.0252176146243028,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,193,0.0335508590212322,0.0250844562909104,0.037831488032856,0.0419660076394705,0.0299858369352226,0.0278622565757464,0.0303103381590019,0.0335686675096091,0.0398475717442589,0.0513559111724568,0.033410444115798,0.0228002841175635,0.0275082048961425,0.0288957327317526,0.0319112692645374,0.0356940601346048,0.0258960125999146,0.0301147375363704,0.0270438588288095,0.0263636783493864,0.0339328750244952,0.0323939001466539,0.0376728643857899,0.0252158154316832,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,198,0.0335308611002658,0.0250751536709579,0.0378115211252585,0.0419619425238895,0.0299846983412691,0.0278615642683444,0.0302970691655849,0.0335469169856133,0.0398461405398647,0.0513353583486109,0.0334037317379836,0.0227954540982639,0.027500508156779,0.0288897780258399,0.0319050138819266,0.0356883577078457,0.0258923361944961,0.0301055219763684,0.0270387811197785,0.0263555838600892,0.0339207042937448,0.0323848603754339,0.0376561203652425,0.0252093805053085,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,203,0.0335086353624506,0.025063850897318,0.0377888478492313,0.0419563360577789,0.0299834796410352,0.0278606142579259,0.0302821147415923,0.0335213468105935,0.0398433957871755,0.0513019078573351,0.0333959637930375,0.0227887396343485,0.0274903005861907,0.0288817441725465,0.0318965132982915,0.0356803928349605,0.0258873109161382,0.0300930508470667,0.027031883218044,0.0263443808020795,0.0339048718993566,0.0323728979766417,0.0376348337901204,0.0252008174777153,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,208,0.0334901657191141,0.025054810430731,0.0377701090988591,0.0419516872511239,0.0299827502010345,0.027860267826078,0.0302698466594595,0.0335007766025722,0.0398417673766953,0.0512749972928535,0.0333893637865331,0.0227836805611535,0.0274818820558636,0.0288749671255996,0.0318897151121872,0.0356740875249978,0.0258832716682103,0.030082941740448,0.0270260774597463,0.0263356610387607,0.0338923543195381,0.0323628567378439,0.0376173852237115,0.0251938643638397,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,213,0.0334794278616387,0.0250498950203617,0.0377599515946961,0.0419499261646168,0.0299819445488087,0.0278599315465887,0.030262639875696,0.0334893412919788,0.0398411290297737,0.0512698041528977,0.0333867902332034,0.0227815683143029,0.027479482622435,0.0288723894000678,0.0318870578366687,0.0356719222911805,0.0258818387949352,0.0300789166780073,0.0270238543713932,0.0263317523807585,0.0338865446671851,0.0323581222619725,0.0376086795068064,0.0251906306290642,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,218,0.0334771968461016,0.0250489621159718,0.0377577262811685,0.041951534548527,0.029981916038761,0.0278596054194577,0.0302605358341762,0.0334870842697153,0.0398411397384258,0.0512877958009468,0.0333878131180853,0.0227834248051647,0.0274828799075329,0.0288749596156358,0.0318893240377769,0.0356735185757046,0.0258832937808814,0.0300813276545283,0.0270254284041727,0.0263333958111663,0.0338870958150827,0.0323585518597155,0.0376086583676491,0.0251918021834143,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,0,223,0.0334788692037773,0.025050680506944,0.0377598673162137,0.0419556092601728,0.0299815257987911,0.0278595618894825,0.0302614596987949,0.033489785770576,0.0398425325585607,0.0513224349526014,0.0333913893906534,0.0227873779666559,0.0274903498181755,0.0288810176530873,0.0318941098317342,0.0356786997553477,0.0258864497736244,0.0300877161303862,0.027029296452741,0.0263382240225117,0.0338928303677979,0.0323623648352161,0.0376154583617076,0.0251953008530232,0.0320959676449308,0.0291905186977242,0.0239121569245717,0.0248215003329184,0.0293264212275122,0.0253947180670638
1,1,1,53,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,58,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,63,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,68,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,73,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,78,0.00358421046069487,0.00215914448833662,0.00408103239289279,0.00285193614397862,0.00218003595591973,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,83,0.0228139978677245,0.0153921340263545,0.0291356273989219,0.0203323332562398,0.0156111270735822,0.019597127550327,0.0238758458324616,0.0159205811114088,0.020631821015833,0.0193498575424294,0.011458790077893,0.0135264308032521,0.0127295677383889,0.0154097949578504,0.0254155664218919,0.0123437630974709,0.00844899964091583,0.012095020163158,0.0106827919175928,0.00873686740043601,0.0110376338122748,0.0134900475320457,0.0149771125667065,0.0062268041390535,0.00788246563546366,0.00851966603586412,0.00687692946527096,0.00854917018024548,0.00686594614323862,0.00881664129535178
1,1,1,88,0.0233175057537901,0.0157366739196073,0.0297704684190339,0.020782487439051,0.0159591191859272,0.0223793000248187,0.0272457333308145,0.0182279340396319,0.0235357644934479,0.0221449009822576,0.0131274873416226,0.0155087431810377,0.0145807201285153,0.0175542318774854,0.0290394678756193,0.020602150817808,0.0141511137629075,0.0202612290582177,0.0178741287980988,0.0146069027828036,0.0184325525989591,0.0224649885725071,0.0249224111599742,0.0104536059024842,0.0132112461067656,0.0142298340377192,0.0115820729479844,0.0143853001622348,0.0115474999952699,0.014792178317821
1,1,1,93,0.0233175000517806,0.0157366530585968,0.0297704255844257,0.0207824988430701,0.0159591304508729,0.0223792975214974,0.0272458277616554,0.0182101478029996,0.0235357708908245,0.022144940757251,0.0131090343870945,0.0155087625122407,0.0145394012812962,0.0176154173603781,0.0290394318556078,0.0206518708111788,0.0141834387331297,0.0202612617404675,0.0178461907593129,0.0146434455712037,0.0184863200455887,0.0226485828491509,0.0252345904802136,0.0105029515102532,0.0132393550667642,0.0142836224844327,0.0116058476853665,0.0143971358651565,0.0116010617523358,0.0148124995844502
1,1,1,98,0.0233175854428503,0.0157367060455635,0.0297704927568795,0.020782473670784,0.0159591496430026,0.0223792601107519,0.0272458860334114,0.0182100498953236,0.0235357671358426,0.0221449703798859,0.0131090124134967,0.0155087370618079,0.014539385705075,0.0176154191683323,0.029039457445114,0.0206518831887118,0.0141834625146817,0.0202612461642463,0.0178865182913128,0.0146434871541513,0.0185198233847578,0.0226708867462188,0.0252592984001324,0.0104879620397629,0.0132728488098685,0.0143235935712996,0.0116189055653571,0.0144301292221554,0.0115919945836553,0.0148229197982723
1,1,1,103,0.023317501581588,0.0157366413764309,0.0297704657766393,0.020782464352866,0.0159591406032314,0.0223793036407272,0.0272458807486221,0.0182101222134934,0.0235357386257949,0.0221449634262157,0.0131090605328943,0.0155087538896897,0.0145394151886365,0.0176153716052284,0.029039408491276,0.0206518845794458,0.0141834587596998,0.0202612570119717,0.0178865078608075,0.0146434795051141,0.0185564302859968,0.0226931699213496,0.0253087996310397,0.0104879737219288,0.0132728361541888,0.0143235952401804,0.0116189001414944,0.0144301413215415,0.0115920140539318,0.0148228807186459
1,1,1,108,0.0233175466413707,0.0157366438797522,0.029770407087663,0.0207824847966563,0.0159591289210655,0.0223792709584774,0.0272457967482864,0.0182101265247689,0.0235357676921362,0.0221449662076838,0.0131090551090316,0.0155087530552493,0.0145394042018376,0.0176154341882599,0.0290394656504448,0.020651941182321,0.0141834767001688,0.0202612401840899,0.0178865296953318,0.0146434575315164,0.0185564674185956,0.0226931996830579,0.0253087576308719,0.0104879888809298,0.0132727924851401,0.014323536133984,0.0116189127971741,0.0144301282486416,0.0115920019545457,0.0148229217452999
1,1,1,113,0.0233174937934774,0.0157366405419905,0.029770430173848,0.0207824430746353,0.0159591383780569,0.0223792555213296,0.0272458452849042,0.0182101156770434,0.0235356820229197,0.0221449874859145,0.0131090295195254,0.015508739147909,0.0145393720758815,0.0176154088769005,0.0290394059879548,0.0206518521753428,0.0141834652961497,0.0202612908068088,0.0178865376225158,0.0146434037101093,0.018556494120689,0.0226931546232752,0.0253087591606793,0.010487990688884,0.0132728280879314,0.0143235882865103,0.0116189125190273,0.0144301040498694,0.011591989298866,0.0148229149307032
1,1,1,118,0.02331751882669,0.015736637621449,0.0297703663391558,0.0207824788165,0.0159591243316432,0.0223793340978025,0.0272458069006449,0.0182100974584276,0.0235358273546263,0.0221448780351461,0.013109094884025,0.0155087819825172,0.0145394011422228,0.0176154156914973,0.0290394232330568,0.0206518535660768,0.0141834729451869,0.02026126674711,0.017886545271553,0.0146434173393028,0.0185564594914116,0.0226931854975708,0.0253087093724009,0.0104880026491967,0.0132728870550544,0.0143236256972558,0.0116189203071379,0.0144300920895567,0.0115919332522844,0.0148229054737117
